id,win,kills,deaths,assists,largestkillingspree,largestmultikill,longesttimespentliving,doublekills,triplekills,quadrakills,pentakills,totdmgdealt,magicdmgdealt,physicaldmgdealt,truedmgdealt,largestcrit,totdmgtochamp,magicdmgtochamp,physdmgtochamp,truedmgtochamp,totheal,totunitshealed,dmgtoturrets,timecc,totdmgtaken,magicdmgtaken,physdmgtaken,truedmgtaken,wardsplaced,wardskilled,firstblood
173947,1,15,6,7,6,3,785,4,2,0,0,188108,2973,182620,2514,0,28425,2207,25280,938,4278,1,0,0,37419,12767,22421,2229,13,2,0
173948,1,14,8,12,9,2,1135,2,0,0,0,282399,220057,17342,45000,0,34902,33802,1099,0,4397,3,55083,0,21450,9434,11614,402,9,1,0
173949,0,2,9,1,0,1,355,0,0,0,0,44604,29858,14566,179,0,7534,5833,1601,99,1188,1,518,0,17591,4470,12769,351,8,0,0
173950,1,10,6,13,5,1,432,0,0,0,0,136088,83717,40230,12140,103,14678,8936,4729,1012,11139,1,2620,0,32458,15009,17104,344,5,0,1
173951,1,9,6,6,3,1,747,0,0,0,0,142273,125877,16396,0,635,29098,27311,1787,0,26695,1,5969,0,36197,9666,24056,2474,6,0,0
173952,1,12,1,5,12,2,1595,1,0,0,0,206672,8981,194815,2875,0,32257,3245,28173,838,2698,1,12393,0,25200,8231,16740,229,11,0,0
173953,1,11,9,9,3,1,335,0,0,0,0,135943,63737,63388,8818,0,27160,11076,13679,2404,8938,1,2815,0,45685,19810,22917,2958,9,1,0
173954,1,11,4,1,6,2,711,1,0,0,0,136309,9024,117027,10258,762,17681,4009,12558,1114,10335,1,0,0,23951,6289,17529,132,7,5,0
173955,1,10,2,10,10,3,218,2,1,0,0,184843,59560,43912,81370,0,10835,8204,2443,188,30203,5,1365,0,47265,13866,33062,336,19,4,0
173956,0,10,14,21,2,1,441,0,0,0,0,237440,213090,24317,33,0,36337,34700,1603,33,3412,1,6659,0,32634,12577,18220,1836,15,1,0
173957,1,16,4,13,7,2,1310,3,0,0,0,203166,29260,161217,12688,852,32100,3557,23481,5062,6370,2,6592,0,24283,12038,12001,244,14,1,0
173958,0,3,7,16,2,1,738,0,0,0,0,139849,107419,23796,8633,0,18068,13436,2442,2188,34629,1,1248,0,57042,5370,40863,10808,3,0,0
173959,1,9,6,12,5,2,492,1,0,0,0,134262,2848,130242,1172,0,35465,2650,32503,312,4236,1,2400,0,27919,4391,19367,4159,22,1,0
173960,0,6,5,7,4,2,662,1,0,0,0,173553,2695,169002,1854,565,21469,2140,18794,534,5848,3,2175,0,20001,4979,14776,246,9,1,0
173961,0,1,3,3,0,1,988,0,0,0,0,69119,16309,51322,1488,415,7098,1774,5324,0,1349,2,109,0,12607,2820,9038,747,9,0,0
173962,0,2,5,8,0,1,623,0,0,0,0,16089,5707,5191,5190,0,3487,1860,1626,0,1230,2,317,0,17373,7236,9946,190,19,5,0
173963,1,4,5,12,2,1,411,0,0,0,0,151186,4395,146791,0,1715,16084,1245,14838,0,4874,3,4109,0,16293,7996,7641,655,11,0,0
173964,0,1,7,13,0,1,547,0,0,0,0,26699,14903,5087,6708,0,7281,3933,2552,795,6618,11,772,0,22613,14085,8457,70,8,1,0
173965,1,13,4,7,6,4,947,1,1,1,0,132589,4711,119376,8502,0,22517,2400,17951,2166,5722,1,14806,0,20782,5880,14517,384,13,1,0
173966,1,13,7,5,5,2,594,1,0,0,0,95366,75641,18390,1335,828,21915,19374,2092,448,683,1,2413,0,16497,6280,8620,1596,12,0,0
173967,1,18,12,4,4,3,308,3,1,0,0,259469,5743,224523,29202,896,31729,2365,22494,6870,9359,1,4827,0,48297,19069,27468,1758,14,2,0
173968,1,3,0,24,3,1,0,0,0,0,0,125107,96431,18277,10398,0,18356,15827,1853,676,26664,1,1989,0,25197,6017,18250,928,10,1,0
173969,1,3,3,14,2,1,794,0,0,0,0,99927,86723,13203,0,0,16172,14820,1352,0,1822,1,2828,0,12562,3531,8300,730,9,0,0
173970,1,4,7,19,2,1,521,0,0,0,0,39500,17848,14229,7422,0,11884,7521,3878,484,3689,5,1191,0,25809,8717,16735,355,10,1,0
173971,1,10,5,15,4,2,1218,1,0,0,0,140443,8561,129157,2724,385,29043,3422,23773,1848,5343,1,2975,0,27676,11554,14354,1768,12,4,0
173972,1,0,7,20,0,0,593,0,0,0,0,151257,111278,25589,14388,0,16746,14212,1355,1178,8239,1,1093,0,30660,10718,18775,1166,28,2,0
173973,1,2,11,15,0,1,433,0,0,0,0,18769,11590,5725,1453,0,5947,3807,686,1453,7921,8,0,0,24226,13637,9756,832,35,5,0
173974,1,2,10,8,0,1,373,0,0,0,0,106555,758,105717,79,314,11964,312,11572,79,3118,1,1890,0,20603,4902,15347,354,8,1,0
173975,0,7,11,7,3,2,480,1,0,0,0,180422,33935,123493,22992,810,15925,1317,10451,4157,4909,3,718,0,32709,24698,7641,370,9,0,1
173976,1,5,4,5,3,1,984,0,0,0,0,155960,33770,112432,9757,0,15427,4414,10719,294,12419,1,1338,0,37285,9851,25510,1923,14,2,0
173977,1,5,8,10,3,2,962,1,0,0,0,216501,6305,208708,1488,0,22914,3008,19906,0,14115,1,4675,0,65642,13671,47369,4601,3,0,0
173978,1,1,3,12,0,1,487,0,0,0,0,9979,5037,4823,118,0,4595,3464,1130,0,4739,10,0,0,8547,3740,4646,160,12,1,0
173979,1,9,3,4,8,1,1398,0,0,0,0,184323,119,166839,17364,1068,20162,119,16342,3700,2842,2,8936,0,19558,5621,13516,421,3,1,0
173980,0,7,7,7,2,2,656,1,0,0,0,130106,113238,14625,2243,0,21399,18828,2067,504,2194,1,0,0,20164,6664,12491,1008,8,0,0
173981,1,1,4,27,0,1,825,0,0,0,0,25779,21186,4592,0,0,9783,8123,1660,0,1052,1,2417,0,12963,5213,7613,136,29,3,0
173982,1,10,13,17,3,1,456,0,0,0,0,122530,109154,11024,2351,881,27251,25002,978,1271,16837,1,4999,0,46502,13826,30653,2022,11,0,1
173983,0,3,4,2,2,1,444,0,0,0,0,71591,2516,69075,0,183,10556,1020,9535,0,1187,2,1338,0,13378,5048,7958,371,7,1,0
173984,1,0,9,23,0,0,500,0,0,0,0,450739,18486,9324,422929,0,15647,8476,4705,2466,15782,18,133,0,34504,11117,22244,1142,12,2,0
173985,0,3,9,11,2,1,648,0,0,0,0,112240,9806,98067,4367,273,12156,2126,9446,583,8560,1,623,0,30563,13724,16331,508,13,0,0
173986,0,2,8,5,0,1,321,0,0,0,0,70596,380,68393,1822,784,9391,380,8702,308,1540,2,1322,0,12032,4188,7665,178,7,5,0
173987,0,14,11,7,4,2,743,1,0,0,0,151829,136664,13733,1431,0,28074,25839,1973,261,1919,1,0,0,27887,11262,14433,2191,13,0,0
173988,0,0,7,2,0,0,304,0,0,0,0,62084,2675,59399,10,172,11094,2267,8816,10,1724,3,1421,0,15185,7597,5756,1832,9,0,0
173989,0,4,4,3,3,1,1005,0,0,0,0,104053,26108,74230,3713,0,14405,4470,9797,137,1772,1,3438,0,21556,7978,12939,639,11,4,1
173990,0,0,11,9,0,0,600,0,0,0,0,30695,20250,9885,559,0,8770,7093,1523,154,3543,5,1092,0,41997,19842,19425,2729,16,2,0
173991,1,7,3,6,5,1,1547,0,0,0,0,281035,2223,271304,7507,746,23493,1196,18348,3947,6411,6,7510,0,38008,11092,23953,2962,17,3,1
173992,1,0,0,0,0,0,0,0,0,0,0,8554,0,7874,680,0,0,0,0,0,525,1,0,0,1089,0,1089,0,0,0,0
173993,1,0,4,20,0,0,908,0,0,0,0,41054,34588,6126,339,0,11548,9232,1976,339,7582,5,1096,0,21417,5628,15477,312,26,0,0
173994,1,4,1,11,4,1,1287,0,0,0,0,93142,63499,22221,7422,0,8771,7922,744,104,5416,1,3077,0,12554,4811,7632,110,15,1,0
173995,1,13,8,15,3,1,662,0,0,0,0,134124,3870,115441,14812,222,27000,2955,19784,4260,15308,5,2726,0,55081,20443,30236,4401,22,7,0
173996,1,7,4,8,5,2,713,2,0,0,0,166074,148893,15715,1464,1144,17571,16626,651,294,9443,1,6850,0,20224,10056,9698,470,9,1,0
173997,1,8,4,4,5,2,444,2,0,0,0,182907,43653,137696,1558,624,17080,2359,14451,270,8134,1,0,0,28375,3691,23316,1367,5,1,0
173998,1,1,8,25,0,1,549,0,0,0,0,23060,17888,5172,0,0,8231,7248,983,0,8563,4,896,0,24750,14739,8614,1396,8,1,0
173999,0,6,9,4,3,1,400,0,0,0,0,76478,3183,67261,6034,437,15299,1039,13121,1138,4055,1,0,0,25790,9224,16260,306,10,0,0
174000,0,5,8,1,3,1,548,0,0,0,0,71982,22880,48568,533,0,7663,2453,5040,169,212,1,340,0,25274,6411,16949,1913,4,0,0
174001,0,4,9,0,2,1,562,0,0,0,0,86983,1816,76663,8503,0,8108,152,6329,1625,5081,1,0,0,22981,7103,15877,0,7,2,0
174002,1,14,5,10,6,2,497,3,0,0,0,255312,41213,207492,6607,818,43527,5062,36091,2373,4774,2,0,0,29180,7880,18772,2527,15,7,0
174003,1,3,10,14,0,1,1027,0,0,0,0,58925,53431,5493,0,46,18893,18173,719,0,554,1,0,0,19650,8472,8993,2184,12,1,0
174004,1,15,3,11,10,3,1474,1,1,0,0,213744,6103,191917,15723,0,26967,2805,23068,1093,16460,1,3414,0,37116,7888,28512,716,18,4,0
174005,0,7,7,1,2,1,523,0,0,0,0,63342,796,62225,320,371,12628,636,11672,320,993,1,306,0,15807,7689,7912,206,3,0,1
174006,1,0,0,12,0,0,0,0,0,0,0,24959,16980,7066,911,0,8390,5958,2196,236,1552,4,1689,0,6650,2690,3960,0,14,6,0
174007,1,8,7,13,6,2,619,1,0,0,0,297773,15158,267157,15458,728,34165,3429,28591,2144,28337,1,6678,0,66694,10627,54749,1318,8,4,0
174008,1,8,3,11,6,2,1108,1,0,0,0,138254,125944,10803,1507,0,24554,22878,1171,505,912,1,3756,0,23059,4311,18636,112,15,0,0
174009,1,10,2,6,4,2,912,2,0,0,0,349748,30796,286173,32779,1584,18918,1378,13607,3933,20374,1,2163,0,35598,10042,23241,2314,8,0,0
174010,0,2,4,11,0,1,726,0,0,0,0,20892,13630,3641,3619,0,6642,4856,670,1116,1501,6,468,0,13617,5116,7824,676,17,5,0
174011,1,8,3,3,4,2,1231,1,0,0,0,161831,1452,155970,4408,603,22235,947,20464,822,3277,3,0,0,23967,6767,14143,3056,7,0,0
174012,1,3,3,7,2,1,599,0,0,0,0,186007,65852,110470,9683,0,12784,5986,5735,1062,9628,1,5205,0,28399,7347,19975,1076,7,0,0
174013,1,4,3,7,3,1,477,0,0,0,0,84188,12905,63297,7986,0,6107,1399,4596,112,4970,1,2200,0,14905,3159,11185,560,16,0,0
174014,1,8,4,5,3,2,692,2,0,0,0,91555,55405,35518,631,636,14095,10111,3984,0,1600,1,7481,0,16670,4108,11400,1162,13,3,1
174015,1,14,7,16,5,3,994,1,1,0,0,349210,232965,30384,85861,0,60283,44320,1645,14317,11313,1,5755,0,41342,23675,15202,2465,22,4,0
174016,1,14,7,7,7,3,376,4,1,0,0,99560,71463,26026,2070,0,24022,19230,4006,786,3508,1,1786,0,20425,7184,12174,1066,11,1,0
174017,1,18,4,11,5,2,595,3,0,0,0,198625,25733,171610,1281,697,33091,5883,27084,123,5320,2,10463,0,23380,10020,12252,1107,4,3,0
174018,1,8,1,17,8,1,1484,0,0,0,0,463292,29146,10775,423370,0,14564,8689,3789,2084,10691,8,3332,0,18715,6380,9388,2945,10,2,0
174019,1,3,6,11,0,1,992,0,0,0,0,128015,101037,25160,1817,631,17419,13694,2199,1525,5476,1,2225,0,21417,8576,11607,1233,14,2,0
174020,0,2,5,1,0,1,543,0,0,0,0,49544,40728,8815,0,0,5787,5295,491,0,1048,1,0,0,12905,8265,3873,766,4,0,0
174021,0,4,10,5,3,1,360,0,0,0,0,80651,60248,20402,0,0,25556,23713,1843,0,1158,1,1083,0,21238,5765,15305,168,14,2,0
174022,0,4,12,12,0,1,415,0,0,0,0,219527,4442,201266,13819,0,24773,744,21228,2801,5478,1,553,0,36344,13412,22630,302,5,5,1
174023,0,14,7,2,9,2,979,2,0,0,0,206697,52476,146541,7678,877,34781,5443,26648,2688,4499,3,4680,0,21218,5578,14293,1347,10,2,1
174024,1,9,8,6,2,1,323,0,0,0,0,127359,2501,119351,5506,269,20893,1599,19124,170,5161,1,3090,0,30343,8155,16495,5692,12,0,0
174025,0,4,7,3,2,1,817,0,0,0,0,119382,99085,20018,278,637,22963,21802,1161,0,20552,1,544,0,36695,18492,16659,1543,5,0,0
174026,0,1,5,10,0,1,661,0,0,0,0,10081,6368,2549,1163,0,4313,2064,1084,1163,2203,7,638,0,11593,3719,7711,162,21,3,0
174027,1,2,3,7,2,2,433,1,0,0,0,52881,43049,6866,2965,0,11009,8955,1024,1029,1663,1,2232,0,9245,3490,5663,92,6,1,0
174028,1,8,3,14,6,2,245,1,0,0,0,62404,7716,47075,7612,0,12567,1586,10254,726,3689,1,0,0,16312,5692,10160,459,17,0,1
174029,1,5,7,8,2,1,428,0,0,0,0,77433,67023,9554,856,0,19743,18482,1100,160,2621,1,1128,0,14862,2971,11713,178,14,3,0
174030,1,9,13,18,3,2,609,1,0,0,0,165286,40577,115932,8776,0,22718,2724,19242,752,11932,1,2803,0,60498,29281,29559,1657,35,1,0
174031,1,4,5,12,0,1,1199,0,0,0,0,300243,275655,21086,3501,1190,46546,43411,1049,2085,47348,1,1514,0,39719,15541,20882,3295,13,1,0
174032,0,5,9,8,3,1,613,0,0,0,0,46309,40990,5305,14,0,19529,18206,1323,0,769,1,0,0,19904,5075,13243,1585,18,0,0
174033,0,1,6,3,0,1,354,0,0,0,0,79508,30443,43947,5118,0,3405,1427,1942,36,3870,1,0,0,21236,9722,10697,816,6,0,0
174034,0,2,9,9,0,1,651,0,0,0,0,16221,10504,4457,1258,0,5949,3986,1204,758,804,4,367,0,21931,8257,12277,1396,18,5,0
174035,1,5,0,32,5,1,2718,0,0,0,0,35894,23738,10333,1821,0,13433,10482,1596,1354,33352,17,2614,0,31921,27058,4513,350,30,3,0
174036,1,10,6,3,5,2,694,2,0,0,0,89815,1821,87993,0,0,15312,590,14721,0,2571,3,2977,0,17425,6986,10438,0,7,1,0
174037,0,8,7,2,2,2,463,2,0,0,0,141837,163,141021,652,447,16053,163,15889,0,4609,4,5310,0,22411,5091,15637,1683,4,1,0
174038,0,2,7,13,0,1,654,0,0,0,0,37954,15840,10142,11970,0,8313,5899,2394,20,3061,5,677,0,27554,16144,10548,861,31,3,0
174039,0,2,5,5,0,1,345,0,0,0,0,12779,7098,5264,416,0,4753,2973,1363,416,958,3,0,0,12897,4108,8548,240,11,1,0
174040,1,19,8,15,7,2,634,1,0,0,0,286854,266986,10865,9002,0,66298,60876,1433,3988,4006,1,9594,0,31572,15201,15596,774,10,0,0
174041,0,3,3,6,3,1,608,0,0,0,0,21893,19292,2492,108,0,9355,8294,970,90,467,1,0,0,10961,4825,5780,354,17,1,0
174042,0,1,5,2,0,1,478,0,0,0,0,32001,249,31752,0,284,4821,105,4716,0,932,2,687,0,8002,1487,6415,100,1,0,1
174043,1,10,6,6,4,2,495,3,0,0,0,192348,2713,183972,5662,626,23560,1845,21070,644,3403,3,0,0,22515,8877,12424,1213,12,0,0
174044,1,2,1,15,2,1,990,0,0,0,0,21370,8645,8068,4656,0,7497,4377,2296,824,5345,5,1256,0,13271,4096,8914,260,17,5,1
174045,1,13,6,12,4,3,670,2,1,0,0,297774,7041,287277,3456,1945,43055,1788,41170,96,11613,2,7022,0,30240,11731,16114,2393,13,5,0
174046,1,2,0,10,2,1,0,0,0,0,0,9433,3974,5316,142,0,1887,1091,653,142,471,3,2055,0,1911,179,1732,0,3,0,0
174047,1,12,16,18,3,2,291,2,0,0,0,225289,187430,35008,2850,0,54194,46413,5780,2000,28069,1,4734,0,82122,41299,38128,2695,10,0,0
174048,1,3,7,10,0,1,531,0,0,0,0,116742,8339,106987,1415,488,20935,3029,17160,746,1061,1,3539,0,34235,12061,21484,688,16,1,0
174049,1,9,9,5,4,2,318,1,0,0,0,193239,52100,138154,2984,620,22829,4324,18297,208,2522,4,8850,0,21399,8165,12848,386,16,3,0
174050,0,5,9,9,2,1,418,0,0,0,0,203598,1495,202103,0,728,23624,29,23594,0,8703,4,1707,0,28838,7073,20724,1040,16,0,0
174051,0,5,6,3,2,1,667,0,0,0,0,78386,8745,63514,6126,463,6171,359,5051,760,6661,1,320,0,23714,8959,14477,278,0,0,0
174052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174053,0,0,0,0,0,0,0,0,0,0,0,2301,228,2002,70,0,979,50,859,70,0,0,0,0,395,36,336,22,1,0,0
174054,0,1,5,5,0,1,456,0,0,0,0,12274,8557,3690,26,0,6092,4464,1602,26,4001,3,0,0,10087,3610,6477,0,6,0,0
174055,1,4,4,16,0,1,809,0,0,0,0,162646,59635,94225,8785,0,12050,5845,5240,963,19705,1,1443,0,36635,10755,25497,382,6,4,0
174056,1,6,10,7,2,1,376,0,0,0,0,210476,182626,20135,7713,0,27684,24607,631,2445,1377,1,0,0,20485,10184,10115,186,6,1,0
174057,0,2,4,5,0,1,669,0,0,0,0,106611,24226,75779,6606,0,9700,1394,7031,1274,7417,1,0,0,23979,5547,17660,772,7,0,0
174058,0,1,5,2,0,1,458,0,0,0,0,37746,0,36789,957,0,4343,0,3386,957,321,1,0,0,13547,4440,8600,507,4,0,0
174059,0,10,3,8,6,1,920,0,0,0,0,162893,4725,138548,19620,0,30278,3856,19568,6853,11171,1,1857,0,38946,18613,19107,1225,17,2,0
174060,1,8,10,8,2,1,599,0,0,0,0,127035,92067,33978,990,0,22714,18759,2965,990,1747,1,4046,0,24160,11196,11438,1525,16,1,0
174061,1,11,6,8,4,2,548,1,0,0,0,125574,104725,19843,1006,0,23378,20722,1650,1006,0,0,0,0,22813,10678,11435,699,12,1,0
174062,0,5,12,11,2,2,353,2,0,0,0,108597,3505,104852,240,273,22325,2799,19525,0,2348,3,1835,0,25722,8132,17122,467,11,5,0
174063,1,2,4,3,0,1,814,0,0,0,0,146191,68,144947,1176,843,13447,0,12505,942,159,1,0,0,18214,6984,11041,188,6,0,0
174064,0,7,9,6,4,3,724,1,1,0,0,155644,873,141456,13314,608,19162,348,15907,2907,6433,1,585,0,33523,5532,27095,895,11,3,0
174065,1,1,1,12,0,1,1445,0,0,0,0,23275,18268,5006,0,0,7475,6238,1236,0,4614,5,0,0,10477,4595,5705,176,10,4,0
174066,1,13,3,10,8,2,1013,1,0,0,0,182601,24225,158220,156,657,29335,6526,22653,156,3712,2,11485,0,19466,7046,11379,1039,9,1,0
174067,0,8,6,15,2,2,518,1,0,0,0,115920,78182,35383,2354,0,21353,13412,6837,1104,11382,5,1380,0,37992,13807,22243,1940,6,1,0
174068,1,8,7,15,3,2,597,1,0,0,0,178167,36902,126740,14524,0,14335,2443,10248,1644,12351,1,1111,0,39769,19900,17988,1880,12,0,0
174069,1,0,7,28,0,0,548,0,0,0,0,26229,17417,6377,2434,0,10049,6251,1683,2114,27741,24,1496,0,31923,11488,16931,3503,46,15,0
174070,0,4,6,12,2,1,755,0,0,0,0,152059,8289,141790,1979,768,20276,1319,18208,749,2416,1,2245,0,30607,17149,13175,282,10,3,0
174071,1,2,4,19,0,1,854,0,0,0,0,32657,24185,8141,330,0,12535,9976,2229,330,6939,5,1702,0,16690,7765,8793,132,9,1,0
174072,0,4,3,0,2,2,828,1,0,0,0,184183,17121,167061,0,0,17496,6339,11156,0,350,1,2307,0,39630,4235,31965,3429,9,1,0
174073,1,9,2,7,8,2,547,1,0,0,0,76996,65745,9411,1840,0,13722,10394,2524,804,2045,1,2659,0,12785,7376,5293,115,8,1,0
174074,0,2,8,8,2,1,418,0,0,0,0,39255,32595,6480,180,0,14578,13131,1266,180,346,2,1008,0,15452,3580,11216,656,23,8,0
174075,0,9,8,2,3,1,556,0,0,0,0,96576,75951,19651,974,746,22971,18850,3146,974,2721,1,1989,0,22117,11842,8893,1381,8,0,0
174076,0,8,8,13,5,1,1001,0,0,0,0,105100,71752,27260,6087,0,23860,15212,7119,1529,6693,1,0,0,34885,7586,27040,258,8,2,0
174077,0,1,1,2,0,1,1013,0,0,0,0,13921,9739,4182,0,0,2990,2348,641,0,51,1,0,0,5124,1844,3172,108,9,2,0
174078,1,1,6,13,0,1,746,0,0,0,0,11436,5659,5495,280,0,4577,3057,1239,280,28394,5,1496,0,12619,5346,6767,505,14,0,0
174079,0,10,15,2,4,2,297,1,0,0,0,86293,8409,77636,246,0,24188,6392,17548,246,2270,1,899,0,31014,12619,17757,638,4,0,0
174080,0,1,7,2,0,1,305,0,0,0,0,76427,68537,7890,0,0,11502,10564,938,0,1042,1,1818,0,15492,2644,12848,0,4,0,0
174081,1,13,1,4,8,2,891,1,0,0,0,108128,133,101143,6850,0,25815,55,22077,3682,5183,1,0,0,19379,7570,11286,522,8,1,1
174082,1,15,10,7,4,3,552,2,1,0,0,177230,3157,170415,3656,0,28334,3157,22433,2742,1369,1,5724,0,38358,9216,25745,3396,11,3,0
174083,0,2,10,10,0,1,573,0,0,0,0,63505,2110,61395,0,266,12760,1210,11550,0,181,1,0,0,20634,3516,16788,330,3,0,0
174084,0,17,8,9,5,2,717,4,0,0,0,279266,5633,246454,27177,943,54313,1404,43231,9677,9475,1,2909,0,43956,15582,25359,3014,5,4,1
174085,0,11,3,2,7,4,687,1,1,1,0,136591,123989,12601,0,0,21542,21306,236,0,548,1,214,0,11891,5073,5986,831,10,0,0
174086,0,8,9,8,2,2,454,1,0,0,0,121278,1485,117853,1940,534,22911,1485,20802,624,4505,2,1788,0,24161,9965,13145,1049,9,1,0
174087,0,4,4,0,3,2,414,1,0,0,0,48292,9628,38134,530,0,6895,1457,4908,530,36,1,0,0,8018,3188,4422,408,7,1,0
174088,0,9,6,9,6,2,522,1,0,0,0,46594,38295,6727,1571,0,25057,21722,2370,964,408,1,1018,0,14910,4669,10182,58,13,1,0
174089,1,7,2,7,5,1,1316,0,0,0,0,90808,55241,12651,22915,0,19211,12890,2274,4046,3300,1,1757,0,12295,3357,7987,950,12,1,1
174090,1,5,4,21,3,1,826,0,0,0,0,106914,80368,15488,11057,0,16252,13215,1873,1163,26428,1,1447,0,36280,9317,24032,2930,16,2,0
174091,1,7,4,9,3,1,842,0,0,0,0,159968,2557,154069,3342,1347,21856,1015,20409,432,2063,3,6930,0,13403,3921,8955,526,8,2,0
174092,0,7,10,2,3,3,480,1,1,0,0,143066,0,140372,2693,594,25283,0,24399,884,1864,2,1216,0,23021,8704,13330,985,5,1,0
174093,1,8,7,18,2,1,702,0,0,0,0,166791,149029,17367,394,0,24589,23373,997,219,744,1,0,0,20989,8285,10407,2296,10,1,0
174094,1,0,3,19,0,0,852,0,0,0,0,28975,15730,7587,5658,0,6111,5366,745,0,10582,29,0,0,23294,8944,9960,4390,21,5,0
174095,0,12,10,5,3,2,420,1,0,0,0,112250,43673,68324,252,0,20101,13135,6966,0,8751,1,6590,0,32203,12717,17596,1889,10,0,0
174096,0,1,9,1,0,1,220,0,0,0,0,46154,232,45756,166,0,5868,232,5470,166,1400,1,209,0,19030,3604,13553,1872,7,0,0
174097,0,6,11,12,2,1,479,0,0,0,0,166740,4338,160347,2054,929,25632,921,24416,294,3694,3,6578,0,33357,12847,20024,485,11,0,1
174098,1,3,3,5,2,1,619,0,0,0,0,128940,2425,117819,8695,0,8562,621,7483,457,6016,1,0,0,17024,4668,11576,779,7,1,0
174099,0,4,5,4,2,1,1080,0,0,0,0,123713,49317,69017,5378,0,12310,7104,3609,1596,4430,1,80,0,23952,8691,14327,933,12,2,1
174100,0,1,7,0,0,1,472,0,0,0,0,180064,161148,18916,0,0,23731,22376,1355,0,1515,1,853,0,19200,5634,11741,1823,15,2,0
174101,0,4,7,3,2,1,382,0,0,0,0,108337,4436,100400,3500,0,12484,1827,8692,1964,1686,1,248,0,16018,3210,12256,551,6,2,0
174102,1,4,0,10,4,2,1527,1,0,0,0,102938,11497,89450,1989,215,9142,2827,6211,104,1459,3,0,0,6567,1385,5082,100,10,5,0
174103,0,11,11,7,6,2,516,1,0,0,0,185292,169198,15078,1016,0,28852,26183,1653,1016,1018,1,2440,0,21149,2226,17301,1622,16,0,0
174104,1,6,3,5,6,1,857,0,0,0,0,146514,127347,19119,48,0,17671,15105,2566,0,5904,1,1218,0,22500,12468,9865,166,10,4,0
174105,1,18,5,8,6,4,472,3,1,1,0,220503,67676,139203,13623,0,26605,14945,10449,1210,32913,1,10045,0,58405,25006,33098,300,9,2,1
174106,0,2,4,5,0,1,1123,0,0,0,0,86729,1380,84979,369,224,8492,1179,6943,369,1879,3,2311,0,17516,5304,12133,78,9,2,0
174107,0,11,10,9,3,2,834,1,0,0,0,252801,42069,204466,6265,1073,23681,2839,19385,1456,13920,1,6655,0,63885,38201,23683,1999,6,0,1
174108,0,3,7,4,2,1,542,0,0,0,0,36161,19995,16165,0,0,11791,7592,4199,0,495,1,0,0,12739,5608,6767,364,5,1,0
174109,1,14,6,8,6,5,413,2,1,1,1,176767,3615,158010,15142,449,26072,1053,19603,5415,9803,1,5500,0,27967,5757,20029,2180,13,3,0
174110,1,0,0,0,0,0,0,0,0,0,0,2223,329,1893,0,0,153,21,131,0,56,1,0,0,159,0,159,0,0,0,0
174111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174112,0,4,8,1,2,1,553,0,0,0,0,67041,23523,41223,2294,129,7118,3984,2537,596,9096,1,106,0,25424,6626,18348,448,9,1,0
174113,1,0,3,5,0,0,397,0,0,0,0,10750,9098,1585,66,0,2789,2394,395,0,3633,5,467,0,8214,2258,4734,1220,9,2,0
174114,0,2,3,4,0,1,534,0,0,0,0,91621,23678,60596,7346,264,10253,2478,6616,1158,7625,1,833,0,22677,2874,19194,608,4,0,1
174115,0,0,4,0,0,0,546,0,0,0,0,50946,5540,45406,0,0,5885,1141,4743,0,310,2,0,0,7783,2028,5755,0,3,0,0
174116,0,1,4,2,0,1,807,0,0,0,0,7600,3570,1927,2102,0,3386,2746,639,0,770,2,0,0,10696,7274,2911,510,14,0,0
174117,1,10,1,5,5,2,872,1,0,0,0,228880,16685,203177,9017,870,17699,3122,13129,1447,3955,1,0,0,14638,3716,10206,716,7,1,0
174118,1,15,5,8,7,2,442,1,0,0,0,173889,49989,117821,6078,583,34225,12765,18911,2548,4742,3,6130,0,20469,6087,13968,412,8,1,0
174119,0,3,7,3,2,2,594,1,0,0,0,133724,99558,31753,2412,0,20589,17450,2007,1132,1134,1,1419,0,23325,9217,13750,356,4,1,0
174120,1,6,1,3,6,1,1241,0,0,0,0,100569,57770,29007,13791,0,8930,7268,1095,566,6640,1,4735,0,14818,3673,10583,561,10,0,0
174121,0,6,9,11,2,1,819,0,0,0,0,118774,29918,87783,1072,0,17476,9871,7515,90,14930,1,1763,0,46954,16099,28587,2267,12,0,1
174122,0,4,9,4,3,1,473,0,0,0,0,128201,26836,99145,2219,305,19648,3351,16100,195,2277,1,417,0,36767,11759,23816,1192,12,6,1
174123,0,5,7,3,2,1,910,0,0,0,0,226006,11018,214095,892,586,24126,1239,22027,860,1694,1,0,0,29246,6185,20632,2428,7,6,0
174124,0,1,10,13,0,1,394,0,0,0,0,22797,13802,8117,878,0,8092,5559,1655,878,1982,5,280,0,28395,9480,17695,1219,25,10,0
174125,0,1,9,2,0,1,472,0,0,0,0,45286,327,44959,0,0,9631,327,9303,0,1001,3,0,0,17686,3883,13660,142,4,0,0
174126,0,4,8,7,2,1,326,0,0,0,0,152088,851,151215,22,480,16511,454,16056,0,4947,2,0,0,23323,7438,15498,386,5,1,0
